year,age,sex,people
2054,85,2,383292
2054,86,2,352050
2054,87,2,326245
2054,88,2,309517
2054,89,2,304912
2054,9,2,507870
2054,90,2,287977
2054,91,2,248407
2054,92,2,210063
2054,93,2,182067
2054,94,2,159445
2054,95,2,130440
2054,96,2,101555
2054,97,2,79062
2054,98,2,61324
2054,99,2,48596
2055,0,2,474155
2055,1,2,472851
2055,10,2,511443
2055,100,2,39512
2055,101,2,27128
2055,102,2,19057
2055,103,2,13166
2055,104,2,9347
2055,105,2,6865
2055,106,2,3841
2055,107,2,2273
2055,108,2,1318
2055,109,2,661
2055,11,2,513491
2055,110,2,384
2055,111,2,169
2055,112,2,74
2055,113,2,27
2055,114,2,19
2055,115,2,11
2055,117,2,1
2055,12,2,516306
2055,13,2,518137
2055,14,2,520723
2055,15,2,545235
2055,16,2,546028
2055,17,2,549674
2055,18,2,594361
2055,19,2,626048
2055,2,2,477976
2055,20,2,644776
2055,21,2,635686
2055,22,2,621944
2055,23,2,611601
2055,24,2,606660
2055,25,2,589400
2055,26,2,568460
2055,27,2,574099
2055,28,2,579235
2055,29,2,583999
2055,3,2,483411
2055,30,2,587880
2055,31,2,588502
2055,32,2,592035
2055,33,2,595250
2055,34,2,597897
2055,35,2,601052
2055,36,2,600868
2055,37,2,604871
2055,38,2,609448
2055,39,2,610430
2055,4,2,491125
2055,40,2,621438
2055,41,2,619398
2055,42,2,620089
2055,43,2,617670
2055,44,2,629029
2055,45,2,613995
2055,46,2,616598
2055,47,2,628610
2055,48,2,628206
2055,49,2,616856
2055,5,2,495976
2055,50,2,606691
2055,51,2,597789
2055,52,2,590761
2055,53,2,582041
2055,54,2,588190
2055,55,2,586651
2055,56,2,576864
2055,57,2,573450
2055,58,2,577815
2055,59,2,583996
2055,6,2,499504
2055,60,2,566559
2055,61,2,570803
2055,62,2,573992
2055,63,2,553375
2055,64,2,532858
2055,65,2,514029
2055,66,2,501349
2055,67,2,498597
2055,68,2,500835
2055,69,2,506195
2055,7,2,503174
2055,70,2,525827
2055,71,2,530325
2055,72,2,532770
2055,73,2,523919
2055,74,2,512955
2055,75,2,510085
2055,76,2,472773
2055,77,2,457661
2055,78,2,444201
2055,79,2,432861
2055,8,2,506179
2055,80,2,437491
2055,81,2,414102
2055,82,2,403616
2055,83,2,397906
2055,84,2,400498
2055,85,2,405833
2055,86,2,365431
2055,87,2,335501
2055,88,2,311172
2055,89,2,295038
2055,9,2,508736
2055,90,2,290413
2055,91,2,250072
2055,92,2,215973
2055,93,2,182943
2055,94,2,158985
2055,95,2,139332
2055,96,2,104631
2055,97,2,81672
2055,98,2,63777
2055,99,2,49797
2056,0,2,474226
2056,1,2,472748
2056,10,2,512345
2056,100,2,40468
2056,101,2,29313
2056,102,2,20171
2056,103,2,14363
2056,104,2,9884
2056,105,2,7043
2056,106,2,4310
2056,107,2,2444
2056,108,2,1447
2056,109,2,825
2056,11,2,514392
2056,110,2,421
2056,111,2,191
2056,112,2,80
2056,113,2,36
2056,114,2,12
2056,115,2,14
2056,116,2,3
2056,118,2,1
2056,12,2,516442
2056,13,2,518958
2056,14,2,520637
2056,15,2,547056
2056,16,2,546934
2056,17,2,551517
2056,18,2,595982
2056,19,2,627216
2056,2,2,479020
2056,20,2,646910
2056,21,2,638002
2056,22,2,624384
2056,23,2,612495
2056,24,2,607143
2056,25,2,589911
2056,26,2,568606
2056,27,2,575240
2056,28,2,579464
2056,29,2,584274
2056,3,2,483624
2056,30,2,588167
2056,31,2,589339
2056,32,2,590896
2056,33,2,593726
2056,34,2,597785
2056,35,2,599642
2056,36,2,598864
2056,37,2,603512
2056,38,2,607009
2056,39,2,612264
2056,4,2,488601
2056,40,2,612644
2056,41,2,622504
2056,42,2,620835
2056,43,2,621646
2056,44,2,619229
2056,45,2,630980
2056,46,2,614367
2056,47,2,617344
2056,48,2,628970
2056,49,2,628956
2056,5,2,495967
2056,50,2,616378
2056,51,2,605856
2056,52,2,597336
2056,53,2,590218
2056,54,2,581513
2056,55,2,586420
2056,56,2,585470
2056,57,2,575446
2056,58,2,572094
2056,59,2,576785
2056,6,2,499865
2056,60,2,582063
2056,61,2,565709
2056,62,2,569930
2056,63,2,573099
2056,64,2,551630
2056,65,2,531759
2056,66,2,512811
2056,67,2,500110
2056,68,2,496952
2056,69,2,499333
2056,7,2,503235
2056,70,2,505341
2056,71,2,523061
2056,72,2,527508
2056,73,2,529399
2056,74,2,520778
2056,75,2,511482
2056,76,2,503288
2056,77,2,467043
2056,78,2,451563
2056,79,2,438779
2056,8,2,506550
2056,80,2,429586
2056,81,2,426303
2056,82,2,403499
2056,83,2,393176
2056,84,2,387706
2056,85,2,395084
2056,86,2,387181
2056,87,2,348499
2056,88,2,320239
2056,89,2,296667
2056,9,2,509438
2056,90,2,281163
2056,91,2,252603
2056,92,2,217322
2056,93,2,188332
2056,94,2,159908
2056,95,2,139003
2056,96,2,111919
2056,97,2,84437
2056,98,2,65846
2056,99,2,51982
2057,0,2,475173
2057,1,2,472801
2057,10,2,512978
2057,100,2,42497
2057,101,2,30249
2057,102,2,22006
2057,103,2,15191
2057,104,2,10824
2057,105,2,7484
2057,106,2,4464
2057,107,2,2762
2057,108,2,1563
2057,109,2,937
2057,11,2,515293
2057,110,2,515
2057,111,2,222
2057,112,2,99
2057,113,2,49
2057,114,2,13
2057,115,2,6
2057,116,2,5
2057,117,2,1
2057,119,2,1
2057,12,2,517265
2057,13,2,519152
2057,14,2,521555
2057,15,2,546957
2057,16,2,548894
2057,17,2,552392
2057,18,2,597841
2057,19,2,629116
2057,2,2,478873
2057,20,2,648045
2057,21,2,640262
2057,22,2,626612
2057,23,2,614912
2057,24,2,608065
2057,25,2,590506
2057,26,2,569230
2057,27,2,575377
2057,28,2,580827
2057,29,2,584224
2057,3,2,484721
2057,30,2,588560
2057,31,2,589561
2057,32,2,591779
2057,33,2,592560
2057,34,2,596263
2057,35,2,599518
2057,36,2,597493
2057,37,2,601462
2057,38,2,605724
2057,39,2,609804
2057,4,2,488849
2057,40,2,614422
2057,41,2,613792
2057,42,2,623927
2057,43,2,622285
2057,44,2,623273
2057,45,2,621225
2057,46,2,631355
2057,47,2,615084
2057,48,2,617690
2057,49,2,629700
2057,5,2,493524
2057,50,2,628605
2057,51,2,615547
2057,52,2,605244
2057,53,2,596878
2057,54,2,589670
2057,55,2,579726
2057,56,2,585368
2057,57,2,583977
2057,58,2,574024
2057,59,2,571112
2057,6,2,499923
2057,60,2,574910
2057,61,2,581228
2057,62,2,564939
2057,63,2,568963
2057,64,2,571316
2057,65,2,550388
2057,66,2,530591
2057,67,2,511471
2057,68,2,498593
2057,69,2,495540
2057,7,2,503679
2057,70,2,498359
2057,71,2,502807
2057,72,2,520351
2057,73,2,524346
2057,74,2,526308
2057,75,2,519312
2057,76,2,504654
2057,77,2,497219
2057,78,2,460958
2057,79,2,446053
2057,8,2,506590
2057,80,2,435427
2057,81,2,418713
2057,82,2,415716
2057,83,2,393198
2057,84,2,383236
2057,85,2,382961
2057,86,2,377120
2057,87,2,369706
2057,88,2,332819
2057,89,2,305705
2057,9,2,509824
2057,90,2,282983
2057,91,2,244974
2057,92,2,219704
2057,93,2,189567
2057,94,2,164673
2057,95,2,139873
2057,96,2,111825
2057,97,2,90257
2057,98,2,68606
2057,99,2,53609
2058,0,2,474445
2058,1,2,473852
2058,10,2,513434
2058,100,2,43998
2058,101,2,31844
2058,102,2,22800
2058,103,2,16691
2058,104,2,11452
2058,105,2,8303
2058,106,2,4679
2058,107,2,2850
2058,108,2,1745
2058,109,2,1001
2058,11,2,515958
2058,110,2,583
2058,111,2,274
2058,112,2,119
2058,113,2,53
2058,114,2,29
2058,115,2,10
2058,116,2,4
2058,117,2,4
2058,118,2,1
2058,12,2,518302
2058,120,2,1
2058,13,2,519871
2058,14,2,521679
2058,15,2,547921
2058,16,2,548916
2058,17,2,554332
2058,18,2,598898
2058,19,2,630948
2058,2,2,478941
2058,20,2,650000
2058,21,2,641356
2058,22,2,629041
2058,23,2,617176
2058,24,2,610389
2058,25,2,591476
2058,26,2,569794
2058,27,2,575976
2058,28,2,581157
2058,29,2,585640
2058,3,2,484704
2058,30,2,588469
2058,31,2,589992
2058,32,2,592041
2058,33,2,593463
2058,34,2,595017
2058,35,2,598032
2058,36,2,597391
2058,37,2,600204
2058,38,2,603629
2058,39,2,608593
2058,4,2,489885
2058,40,2,611959
2058,41,2,615547
2058,42,2,615242
2058,43,2,625377
2058,44,2,623891
2058,45,2,625309
2058,46,2,621611
2058,47,2,632058
2058,48,2,615455
2058,49,2,618530
2058,5,2,493776
2058,50,2,629254
2058,51,2,627758
2058,52,2,615121
2058,53,2,604678
2058,54,2,596274
2058,55,2,587921
2058,56,2,578616
2058,57,2,584039
2058,58,2,582524
2058,59,2,573200
2058,6,2,497417
2058,60,2,569167
2058,61,2,574135
2058,62,2,580472
2058,63,2,564097
2058,64,2,567222
2058,65,2,570063
2058,66,2,549121
2058,67,2,529249
2058,68,2,509899
2058,69,2,497080
2058,7,2,503713
2058,70,2,494747
2058,71,2,495921
2058,72,2,500261
2058,73,2,517332
2058,74,2,521315
2058,75,2,524860
2058,76,2,512499
2058,77,2,498570
2058,78,2,490822
2058,79,2,455412
2058,8,2,507113
2058,80,2,442870
2058,81,2,424444
2058,82,2,408348
2058,83,2,405551
2058,84,2,383701
2058,85,2,378888
2058,86,2,366082
2058,87,2,359971
2058,88,2,353649
2058,89,2,317949
2058,9,2,509912
2058,90,2,291704
2058,91,2,246499
2058,92,2,213610
2058,93,2,191535
2058,94,2,166056
2058,95,2,144470
2058,96,2,112612
2058,97,2,89950
2058,98,2,73380
2058,99,2,55880
2059,0,2,476466
2059,1,2,473057
2059,10,2,513498
2059,100,2,45964
2059,101,2,33051
2059,102,2,23965
2059,103,2,17315
2059,104,2,12703
2059,105,2,8670
2059,106,2,5236
2059,107,2,3047
2059,108,2,1849
2059,109,2,1181
2059,11,2,516422
2059,110,2,656
2059,111,2,305
2059,112,2,145
2059,113,2,63
2059,114,2,28
2059,115,2,17
2059,116,2,5
2059,117,2,2
2059,118,2,1
2059,12,2,518820
2059,13,2,521039
2059,14,2,522419
2059,15,2,548089
2059,16,2,549841
2059,17,2,554536
2059,18,2,600716
2059,19,2,632049
2059,2,2,480028
2059,20,2,652117
2059,21,2,643313
2059,22,2,630105
2059,23,2,619630
2059,24,2,612787
2059,25,2,593805
2059,26,2,570800
2059,27,2,576434
2059,28,2,581629
2059,29,2,586203
2059,3,2,484581
2059,30,2,589972
2059,31,2,589945
2059,32,2,592449
2059,33,2,593797
2059,34,2,595996
2059,35,2,596832
2059,36,2,595931
2059,37,2,600056
2059,38,2,602490
2059,39,2,606490
2059,4,2,490178
2059,40,2,610815
2059,41,2,613074
2059,42,2,616947
2059,43,2,616829
2059,44,2,627056
2059,45,2,625881
2059,46,2,625802
2059,47,2,622404
2059,48,2,632539
2059,49,2,616243
2059,5,2,494815
2059,50,2,618140
2059,51,2,628386
2059,52,2,627253
2059,53,2,614639
2059,54,2,604183
2059,55,2,594434
2059,56,2,586763
2059,57,2,577335
2059,58,2,582764
2059,59,2,581479
2059,6,2,497761
2059,60,2,571196
2059,61,2,568409
2059,62,2,573453
2059,63,2,579471
2059,64,2,562511
2059,65,2,566048
2059,66,2,568693
2059,67,2,547637
2059,68,2,527632
2059,69,2,508453
2059,7,2,501276
2059,70,2,496273
2059,71,2,492512
2059,72,2,493514
2059,73,2,497235
2059,74,2,514529
2059,75,2,519894
2059,76,2,518129
2059,77,2,506621
2059,78,2,492301
2059,79,2,484917
2059,8,2,507037
2059,80,2,452110
2059,81,2,431936
2059,82,2,414077
2059,83,2,398270
2059,84,2,395674
2059,85,2,379411
2059,86,2,362277
2059,87,2,349822
2059,88,2,344165
2059,89,2,338101
2059,9,2,510501
2059,90,2,303703
2059,91,2,254299
2059,92,2,214920
2059,93,2,186673
2059,94,2,167617
2059,95,2,145678
2059,96,2,116663
2059,97,2,91367
2059,98,2,73128
2059,99,2,60080
2060,0,2,476503
2060,1,2,475145
2060,10,2,514196
2060,100,2,49243
2060,101,2,34738
2060,102,2,25035
2060,103,2,18216
2060,104,2,13285
2060,105,2,9666
2060,106,2,5538
2060,107,2,3368
2060,108,2,1992
2060,109,2,1194
2060,11,2,516579
2060,110,2,781
2060,111,2,330
2060,112,2,165
2060,113,2,74
2060,114,2,31
2060,115,2,14
2060,116,2,8
2060,117,2,3
2060,118,2,1
2060,12,2,519382
2060,13,2,521589
2060,14,2,523517
2060,15,2,548746
2060,16,2,550044
2060,17,2,555525
2060,18,2,601035
2060,19,2,634031
2060,2,2,479181
2060,20,2,653174
2060,21,2,645389
2060,22,2,632174
2060,23,2,620802
2060,24,2,615272
2060,25,2,596146
2060,26,2,573041
2060,27,2,577561
2060,28,2,582094
2060,29,2,586671
2060,3,2,485793
2060,30,2,590583
2060,31,2,591502
2060,32,2,592421
2060,33,2,594221
2060,34,2,596250
2060,35,2,597807
2060,36,2,594708
2060,37,2,598637
2060,38,2,602332
2060,39,2,605345
2060,4,2,489942
2060,40,2,608776
2060,41,2,611823
2060,42,2,614533
2060,43,2,618648
2060,44,2,618529
2060,45,2,629024
2060,46,2,626279
2060,47,2,626686
2060,48,2,622871
2060,49,2,633401
2060,5,2,495238
2060,50,2,615761
2060,51,2,617377
2060,52,2,627833
2060,53,2,626705
2060,54,2,614053
2060,55,2,602398
2060,56,2,593400
2060,57,2,585469
2060,58,2,575946
2060,59,2,581814
2060,6,2,498742
2060,60,2,579616
2060,61,2,570508
2060,62,2,567801
2060,63,2,572711
2060,64,2,577730
2060,65,2,561478
2060,66,2,564876
2060,67,2,567326
2060,68,2,546017
2060,69,2,525975
2060,7,2,501638
2060,70,2,507513
2060,71,2,494099
2060,72,2,490261
2060,73,2,490707
2060,74,2,494541
2060,75,2,513269
2060,76,2,513276
2060,77,2,512185
2060,78,2,500229
2060,79,2,486486
2060,8,2,504681
2060,80,2,481298
2060,81,2,441255
2060,82,2,421700
2060,83,2,403969
2060,84,2,388842
2060,85,2,391252
2060,86,2,363029
2060,87,2,346423
2060,88,2,334592
2060,89,2,329253
2060,9,2,510380
2060,90,2,323230
2060,91,2,264971
2060,92,2,221629
2060,93,2,188009
2060,94,2,163567
2060,95,2,147064
2060,96,2,117909
2060,97,2,94466
2060,98,2,74543
2060,99,2,59880
